timestamp,open,high,low,close,volume
2019-07-02 10:35:00,224.6800,225.4800,224.6300,224.6800,120754
2019-07-02 10:30:00,224.4600,224.9600,224.3703,224.8400,110788
2019-07-02 10:25:00,224.1600,224.5600,223.8000,224.3900,109120
2019-07-02 10:20:00,224.3100,224.6900,223.6000,224.1200,91488
2019-07-02 10:15:00,223.8200,224.3800,223.4100,224.2200,137471
2019-07-02 10:10:00,225.0100,225.0100,223.8700,223.8700,124066
2019-07-02 10:05:00,224.8100,225.3900,224.5000,225.0700,119124
2019-07-02 10:00:00,225.9100,225.9300,224.5200,224.8776,167903
2019-07-02 09:55:00,225.6100,226.3424,224.9000,225.9200,193879
2019-07-02 09:50:00,226.2750,226.3319,225.0300,225.6500,288463
2019-07-02 09:45:00,227.5700,227.6200,226.0700,226.3540,257306
2019-07-02 09:40:00,227.1700,228.3900,227.0010,227.5400,245974
2019-07-02 09:35:00,228.8900,229.1500,226.3500,227.1300,447968
2019-07-01 16:00:00,227.0900,227.3900,227.0200,227.2100,180707
2019-07-01 15:55:00,227.3700,227.3700,226.9092,227.0200,109670
2019-07-01 15:50:00,227.2600,227.4500,227.1300,227.3600,55690
2019-07-01 15:45:00,227.3000,227.4300,227.1700,227.2000,40797
2019-07-01 15:40:00,227.2900,227.3100,227.0200,227.2200,58114
2019-07-01 15:35:00,227.2500,227.4900,227.2500,227.3400,28945
2019-07-01 15:30:00,227.3500,227.4188,227.2000,227.2089,29809
2019-07-01 15:25:00,227.2000,227.4700,227.1400,227.3706,43822
2019-07-01 15:20:00,227.2600,227.3400,227.0300,227.2400,30155
2019-07-01 15:15:00,226.9052,227.6600,226.7700,227.3000,79650
2019-07-01 15:10:00,227.0300,227.2400,226.8600,226.8800,59129
2019-07-01 15:05:00,226.6400,227.3500,226.6300,226.9980,54856
2019-07-01 15:00:00,227.0400,227.1000,226.4700,226.7000,32624
2019-07-01 14:55:00,227.0000,227.1800,226.9000,227.1200,37756
2019-07-01 14:50:00,226.3901,226.9400,226.2800,226.9200,47065
2019-07-01 14:45:00,226.7100,226.8900,226.3200,226.3700,57272
2019-07-01 14:40:00,227.1000,227.1800,226.6808,226.7232,59109
2019-07-01 14:35:00,226.8305,227.3000,226.8305,227.1000,31977
2019-07-01 14:30:00,227.2000,227.3300,226.8200,226.8200,62335
2019-07-01 14:25:00,227.3200,227.4000,227.0000,227.1650,57566
2019-07-01 14:20:00,227.2700,227.4900,227.2700,227.2774,33632
2019-07-01 14:15:00,227.1021,227.6500,227.0500,227.2800,29460
2019-07-01 14:10:00,227.3765,227.5000,227.0000,227.1000,68053
2019-07-01 14:05:00,228.3497,228.4900,227.1850,227.3900,64017
2019-07-01 14:00:00,228.0610,228.3500,227.9750,228.3450,78594
2019-07-01 13:55:00,228.2600,228.2700,227.9100,228.0325,57927
2019-07-01 13:50:00,227.6742,228.3600,227.5500,228.3600,59970
2019-07-01 13:45:00,227.6179,228.1100,227.4000,227.7200,45882
2019-07-01 13:40:00,227.1000,227.8800,227.1000,227.6200,59201
2019-07-01 13:35:00,227.3750,227.3750,226.8460,227.1021,50546
2019-07-01 13:30:00,227.0500,227.4100,226.9100,227.3800,60955
2019-07-01 13:25:00,227.3000,227.3790,226.6935,227.0346,109071
2019-07-01 13:20:00,227.4600,227.7982,227.1602,227.2572,68374
2019-07-01 13:15:00,228.4600,228.5200,227.2800,227.4000,191055
2019-07-01 13:10:00,228.9800,229.2027,228.1800,228.5500,96872
2019-07-01 13:05:00,229.3475,229.4200,228.7100,228.9700,75353
2019-07-01 13:00:00,229.3383,229.8300,229.2000,229.3600,83639
2019-07-01 12:55:00,229.4600,229.8000,229.2900,229.3500,37275
2019-07-01 12:50:00,229.5100,229.7300,229.2200,229.4200,58275
2019-07-01 12:45:00,228.9400,229.5900,228.9400,229.5500,44787
2019-07-01 12:40:00,228.9816,229.0900,228.8900,228.9500,24311
2019-07-01 12:35:00,229.2141,229.3800,228.8900,228.9490,28061
2019-07-01 12:30:00,229.4200,229.4329,228.8300,229.1900,49290
2019-07-01 12:25:00,229.1860,229.5200,229.1860,229.4250,43925
2019-07-01 12:20:00,229.3611,229.7000,229.0600,229.2500,67505
2019-07-01 12:15:00,229.4800,229.6500,229.1500,229.3283,58728
2019-07-01 12:10:00,229.6750,229.7200,229.4000,229.4200,27737
2019-07-01 12:05:00,229.0750,229.8600,229.0750,229.7200,93188
2019-07-01 12:00:00,229.1500,229.2500,228.8200,229.1100,94354
2019-07-01 11:55:00,228.9200,229.1500,228.7301,229.1400,43683
2019-07-01 11:50:00,229.1100,229.2150,228.7600,228.9463,31077
2019-07-01 11:45:00,229.1500,229.2600,228.8300,229.0200,34744
2019-07-01 11:40:00,228.5300,229.2700,228.5300,229.1022,96704
2019-07-01 11:35:00,228.1000,228.6800,228.1000,228.4888,96993
2019-07-01 11:30:00,229.1800,229.2900,228.1000,228.1339,113462
2019-07-01 11:25:00,228.8500,229.4600,228.8500,229.1800,61574
2019-07-01 11:20:00,228.6350,229.3500,228.5800,228.8325,65407
2019-07-01 11:15:00,228.6700,228.8000,228.3595,228.6405,57008
2019-07-01 11:10:00,228.9700,229.0595,228.4200,228.6469,82198
2019-07-01 11:05:00,228.9500,229.1099,228.2800,228.9700,85575
2019-07-01 11:00:00,228.7670,229.2500,228.5600,228.8781,72801
2019-07-01 10:55:00,229.6000,229.6300,228.8000,228.8056,114698
2019-07-01 10:50:00,229.1600,229.7487,229.1101,229.6200,94464
